band	start	end	name
chr10	73422258	73422696	CTSLP2
chr10	73423578	73433560	NCOA4
chr10	73436427	73496001	RN7SL220P
chr10	73495524	73496778	GDF10
chr10	73497537	73530831	MIR4676
chr10	73630555	73631490	DDIT4-AS1
chr10	73631653	73641757	BMS1P7
chr10	73654038	73668028	MRPS35P3
chr10	73730561	73731771	CYP2C61P
chr10	73731823	73733638	NEK4P3
chr10	73742994	73744230	HMGB1P50
chr10	73769263	73772862	NDUFA8P1
chr10	73791217	73791490	LINC02637
chr10	73796513	73801399	RN7SL840P
chr10	73796513	73811651	ZSWIM8-AS1
chr10	73995192	74120160	JMJD1C-AS1
chr10	74371534	74372416	FAM25BP
chr10	74641409	74641776	RN7SL248P
chr10	74654955	74656131	ANTXRL
chr10	74744385	74744707	MIR7152
chr10	74821609	74822130	FAM25C
chr10	75003054	75025174	RN7SL453P
chr10	75037835	75058514	MIR7151
chr10	75094431	75099506	PTPN20CP
chr10	75125216	75125862	AGAP14P
chr10	75397829	75401906	RPL23AP61
chr10	75430570	75431588	CTSLP3
chr10	75642475	75643106	SNORD98
chr10	75742739	75743755	LINC00842
chr10	76437407	76438775	FAM245B
chr10	77313940	77315694	COX15
chr10	77354403	77376613	ABCC2
chr10	77433571	77433782	FAS
chr10	77587048	77587159	RRP12
chr10	77730765	77734769	MRPL43
chr10	77738245	77739015	ALDH18A1
chr10	77776950	77777055	WAPL
chr10	77780336	77781876	WNT8B
chr10	77782865	77793176	SEC31B
chr10	77790790	77829442	PAX2
chr10	77866874	77869610	TM9SF3
chr10	77912270	77912545	PDE6C
chr10	77927371	77929824	CWF19L1
chr10	77953494	77953876	SEMA4G
chr10	77966172	77966440	BTAF1
chr10	77969250	77985320	BLNK
chr10	78033731	78040716	TLL2
chr10	78068622	78069538	CYP26A1
chr10	78176927	78178186	SORBS1
chr10	78179173	78527338	CRTAC1
chr10	78179184	78542627	SCD
chr10	78293841	78301003	NHP2P1
chr10	78352596	78356100	PDLIM1
chr10	78367506	78367623	CCNJ
chr10	78538390	78551719	DNTT
chr10	78696061	78697022	HPS1
chr10	78943327	78962394	DNMBP
chr10	79000483	79003803	ERLIN1
chr10	79069034	79316519	PKD2L1
chr10	79347468	79351609	CCSER2
chr10	79382324	79445627	BMPR1A
chr10	79382327	79409274	MINPP1
chr10	79499665	79499984	ACTA2
chr10	79504072	79506281	LIPA
chr10	79507596	79510922	TLX1
chr10	79512600	79516440	TWNK
chr10	79526507	79526631	LZTS2
chr10	79544086	79544356	SFXN3
chr10	79555851	79560395	KAZALD1
chr10	79582297	79584877	FBXW4
chr10	79595293	79595660	FGF8
chr10	79610938	79615440	NPM3
chr10	79628756	79632188	TNKS2
chr10	79660890	79677996	CPEB3
chr10	79663087	79766324	ZMIZ1
chr10	79663191	79664786	PPIF
chr10	79681972	79684094	TSPAN14
chr10	79682996	79685436	LGI1
chr10	79684493	79684983	TBC1D12
chr10	79703226	79712757	CYP2C18
chr10	79825901	79827602	SLF2
chr10	79841357	79850876	IDE
chr10	79860572	79861806	IFIT3
chr10	79870374	79873903	NKX2-3
chr10	79892147	79893175	IFIT2
chr10	79904897	79951029	CUTC
chr10	79906604	79907856	PPP1R3C
chr10	79920177	79923119	PYROXD2
chr10	79937739	79949103	CNNM1
chr10	79968212	79973213	HELLS
chr10	79970962	79973213	TCTN3
chr10	79981838	79982212	AVPI1
chr10	79982909	79983240	ARMH3
chr10	80017712	80017911	KCNIP2
chr10	80024736	80025159	GOT1
chr10	80031967	80032393	CPN1
chr10	80040620	80041044	SFRP5
chr10	80046859	80078895	ANXA11
chr10	80053427	80053548	LDB3
chr10	80078645	80090412	OPN4
chr10	80091410	80091867	SHLD2
chr10	80125940	80126317	PRXL2A
chr10	80131681	80145064	SFTPA1
chr10	80150888	80205572	SFTPD
chr10	80207709	80219657	DYDC2
chr10	80215850	80216119	TMEM254
chr10	80233663	80245367	CYP2C9
chr10	80247218	80247683	CYP2C8
chr10	80249709	80254121	MYOF
chr10	80271819	80275479	LOXL4
chr10	80297719	80299655	STAMBPL1
chr10	80333770	80334426	CH25H
chr10	80336104	80356744	LBX1
chr10	80344744	80368073	ATAD1
chr10	80407828	80432108	KIF11
chr10	80454165	80533123	CEP55
chr10	80529596	80535942	KIF20B
chr10	80537901	80646560	ENTPD1
chr10	80649796	80653732	EXOC6
chr10	80716482	80717068	PLCE1
chr10	80749631	80751231	RBP4
chr10	80776164	80778088	RPS24
chr10	80940664	80941201	CDHR1
chr10	81136539	81137335	LRIT1
chr10	81875313	82985645	RGR
chr10	82207619	82210345	POLR3A
chr10	82224212	82229179	ADIRF
chr10	82228984	82232577	GLUD1
chr10	82340770	82340876	ANKRD1
chr10	83067961	83068071	HTR7
chr10	83311627	83314475	RPP30
chr10	83672405	83675439	FRA10AC1
chr10	83735505	83736493	DLG5
chr10	83764357	83764464	MAT1A
chr10	84003331	84003479	ANKRD22
chr10	84081428	84081995	IFIT5
chr10	84138419	84140582	SLC16A12
chr10	84139439	84153245	PANK1
chr10	84167227	84172093	HHEX
chr10	84173737	84185294	MMS19
chr10	84194634	84218696	PI4K2A
chr10	84220494	84225589	MARVELD1
chr10	84231592	84241461	ZFYVE27
chr10	84245052	84247954	GOLGA7B
chr10	84279979	84294659	SLC25A28
chr10	84328557	84518492	PIK3AP1
chr10	84389169	84389626	HECTD2
chr10	84390907	84392045	ZCCHC24
chr10	84454678	84456056	GHITM
chr10	84560442	84561263	CYP2C19
chr10	85193420	85197958	FRAT1
chr10	85431942	85432515	UBTD1
chr10	85432862	85448961	ANKRD2
chr10	85449591	85491996	R3HCC1L
chr10	85526879	85531115	HIF1AN
chr10	85537378	85537483	NDUFB8
chr10	85555483	85557436	BTRC
chr10	85577730	85607213	POLL
chr10	85599554	86366478	DPCD
chr10	85613016	85613186	HPS6
chr10	85644072	85648066	DYDC1
chr10	85650011	85650260	MORN4
chr10	85708759	85709167	ZDHHC16
chr10	86052447	86052566	EXOSC1
chr10	86264693	86264788	PGAM1
chr10	86435255	86444032	PTEN
chr10	86488445	86488549	HPSE2
chr10	86521944	86525101	ACSM6
chr10	86630824	86631628	NOC3L
chr10	86654556	86666455	LIPM
chr10	86668448	86736068	SNCG
chr10	86749753	86756298	MMRN2
chr10	86756600	86932825	FGFBP3
chr10	86854695	86856236	SLC35G1
chr10	86889568	86889733	ZNF518A
chr10	86935539	86957863	SH2D4B
chr10	86948676	86949875	RPS3AP5
chr10	86958617	86962873	ACTA2-AS1
chr10	86965344	86967549	SRP9P1
chr10	86968191	86970915	PCGF5
chr10	86970236	86970826	PIPSL
chr10	86970740	87010126	FRAT2
chr10	86992252	87000435	LIPF
chr10	86992405	87010203	GRID1
chr10	86993431	87024732	RPL11P4
chr10	87001635	87009905	RNLS
chr10	87009784	87015782	NUTM2A
chr10	87020305	87024730	SFTPA2
chr10	87027183	87027477	NRG3
chr10	87041237	87041341	IFIT1
chr10	87050485	87094866	FFAR4
chr10	87094160	87151634	PDZD7
chr10	87113953	87115523	SLIT1
chr10	87154040	87154369	CYP26C1
chr10	87203874	87342542	FAM25A
chr10	87214135	87216173	NUTM2B
chr10	87225447	87234978	C10orf99
chr10	87342735	87357882	CC2D2B
chr10	87357667	87367195	PLAC9
chr10	87376895	87378481	BLOC1S2
chr10	87386684	87390203	LCOR
chr10	87408043	87408258	OPALIN
chr10	87503880	87503954	ENTPD7
chr10	87504874	87553388	MARCH5
chr10	87591606	87606024	OGA
chr10	87607984	87659279	PAPSS2
chr10	87610162	87660003	MIR107
chr10	87642606	87642954	MIR346
chr10	87659612	87747705	RNA5SP321
chr10	87751511	87818160	RNU6-1266P
chr10	87832817	87833098	RNU1-19P
chr10	87859160	87863437	RNU6-529P
chr10	87863112	87971930	RNA5SP322
chr10	87878691	87880427	RNU6-271P
chr10	87994617	87994695	RNU6-478P
chr10	88048134	88049823	RNU1-65P
chr10	88618222	88618934	RNU6-740P
chr10	88664440	88678811	RNA5SP324
chr10	88699682	88700401	RNY3P12
chr10	88724543	88752786	C10orf62
chr10	88727484	88728914	IFIT1B
chr10	88761405	88778242	LIPN
chr10	88785599	88787061	LIPK
chr10	88802729	88820501	LIPJ
chr10	88822131	88851818	LRIT2
chr10	88879733	88923487	CTSLP6
chr10	88932389	88933838	RNU6-657P
chr10	88935073	88952773	RNU6-441P
chr10	88990581	89014474	RNU6-1274P
chr10	88992369	88992539	RNU6-422P
chr10	89015835	89017059	MIR608
chr10	89063334	89063411	MIR607
chr10	89063335	89063410	RNU6-129P
chr10	89205628	89207314	RNU6-780P
chr10	89213568	89252058	RNA5SP323
chr10	89283693	89308900	SNORA12
chr10	89283764	89292125	HMGN2P8
chr10	89327893	89340971	CHUK
chr10	89362293	89363487	ARHGAP19
chr10	89378055	89385205	RPL17P34
chr10	89392545	89403988	GAPDHP28
chr10	89414585	89421001	EIF4A1P8
chr10	89430298	89535556	IMPDH1P5
chr10	89579496	89645572	RPL11P3
chr10	89592746	89592827	RPS3AP36
chr10	89644602	89645223	SDHCP2
chr10	89645281	89650667	NUTM2D
chr10	89646288	89650822	PGGT1BP2
chr10	89667180	89699671	NPAP1P2
chr10	89694294	89697928	MBL3P
chr10	89701609	89774939	DDX18P6
chr10	89829509	89840861	RNU6-1165P
chr10	89853905	89914948	RNU2-43P
chr10	89978716	89979070	RNU2-59P
chr10	90402520	90540805	RN7SKP143
chr10	90454169	90501440	RNU6-325P
chr10	90462716	90467952	NUTM2A-AS1
chr10	90871715	90902190	CFL1P1
chr10	90880039	90880179	RPS27P1
chr10	90912095	90921276	LINC02647
chr10	90922730	90922835	IFIT6P
chr10	91053050	91055047	ZMIZ1-AS1
chr10	91409279	91460549	C1DP3
chr10	91544851	91545098	LINC00502
chr10	91666779	91667782	LINC00863
chr10	91782838	91798291	DPY19L2P5
chr10	91896703	91896897	RPL7AP52
chr10	91906588	91909483	TNPO1P1
chr10	91908130	91909348	NUTM2B-AS1
chr10	92046691	92243246	PAWRP1
chr10	92076241	92076365	KCNMA1-AS3
chr10	92118663	92119164	NRG3-AS1
chr10	92136874	92138370	SFTPA3P
chr10	92291162	92353964	CACYBPP1
chr10	92334462	92334564	KCNIP2-AS1
chr10	92418666	92420875	LINC01375
chr10	92451683	92497761	KRT8P38
chr10	92596851	92597287	RPA2P2
chr10	92689950	92695646	ENTPD1-AS1
chr10	92710498	92710608	RPS2P36
chr10	92834712	93059493	LBX1-AS1
chr10	92878091	92878289	WARS2P1
chr10	93059662	93060426	KLLN
chr10	93060807	93069536	NANOGP6
chr10	93063645	93077424	LINC00866
chr10	93073474	93077884	C1DP4
chr10	93106871	93107383	DNMBP-AS1
chr10	93206856	93209627	RPL21P90
chr10	93306428	93379987	MED6P1
chr10	93496631	93529092	RAB11AP1
chr10	93510547	93510680	FAM245A
chr10	93566664	93590072	COX6CP15
chr10	93591686	93601226	CYP2C59P
chr10	93667882	93702572	NUTM2E
chr10	93762452	93771991	TNKS2-AS1
chr10	93881292	93881938	FAF2P1
chr10	93958190	93961540	SNRPD2P1
chr10	94081949	94108780	LINC00858
chr10	94109115	94121107	NPM1P25
chr10	94501433	94602098	TMEM254-AS1
chr10	94577438	94611238	RPL22P18
chr10	94646363	94647996	PHBP9
chr10	94688153	94853073	MTND4P19
chr10	94762680	94776450	LINC00595
chr10	94774155	94774633	RPL7AP8
chr10	94882553	94883343	LINC01520
chr10	94940252	94941121	FARSBP1
chr10	95007125	95007556	LINC02655
chr10	95036771	95069497	RPL34P20
chr10	95194199	95226405	GNAI2P2
chr10	95311770	95561378	LINC00865
chr10	95594597	95595372	TPM4P1
chr10	95605928	95656706	MARK2P9
chr10	95663395	95694143	NIP7P1
chr10	95711778	95869695	HMGN2P35
chr10	95753205	96090214	PLCE1-AS2
chr10	95860547	95924844	ZNF519P1
chr10	95907602	95924812	RPS12P18
chr10	95999777	96000243	RPL12P29
chr10	96112746	96112851	RPS7P9
chr10	96129714	96162742	MTND4P20
chr10	96189365	96190219	EBAG9P1
chr10	96292684	96306695	DLG5-AS1
chr10	96304395	96338564	LINC02650
chr10	96364605	96513911	NUDT9P1
chr10	96518108	96587052	RPL7P36
chr10	96560184	96560922	RPS26P38
chr10	96593311	96720514	PTCD2P2
chr10	96619375	96619483	RPS12P2
chr10	96743166	96743273	SLC16A12-AS1
chr10	96750287	96750899	H2AFZP5
chr10	96828668	96828764	HDAC1P1
chr10	96832281	96964441	EIF5AP4
chr10	96915632	96915902	SLIT1-AS1
chr10	96998037	97185920	MARK2P15
chr10	97102755	97103747	GRID1-AS1
chr10	97222172	97292623	RCBTB2P1
chr10	97275011	97278097	CYP2C58P
chr10	97309137	97309958	NPM1P26
chr10	97332496	97334709	CTBP2P2
chr10	97334563	97343203	OLMALINC
chr10	97393196	97393547	ZNRF2P3
chr10	97401114	97419524	C1DP2
chr10	97426159	97433441	TLX1NB
chr10	97436141	97446017	LINC02653
chr10	97446130	97457363	CTSLP1
chr10	97458323	97459741	EIF2S2P3
chr10	97498867	97571209	RPL13AP5
chr10	97584373	97673910	ARL5AP2
chr10	97589726	97590934	RPL12P27
chr10	97614552	97633480	RPL7P34
chr10	97640685	97676434	LINC01519
chr10	97713172	97717348	XRCC6P1
chr10	97737120	97760906	LINC00857
chr10	97766750	97771952	LINC01514
chr10	97828477	97849798	NPAP1P3
chr10	98076360	98076421	BMS1P3
chr10	98383564	98411877	HOGA1
chr10	98395217	98395307	MBL1P
chr10	98416197	98446910	RN7SL284P
chr10	98431291	98431360	RN7SL78P
chr10	99329098	99394330	RN7SKP238
chr10	99430918	99438098	EIF5AL1
chr10	99526947	99528467	LINC01475
chr10	99532932	99536524	TPRX1P1
chr10	99621054	99621918	CYP2C60P
chr10	99659505	99706240	MIR3158-1
chr10	99697406	99697949	RN7SL644P
chr10	99702557	99743323	MIR4685
chr10	99711843	99732100	MIR4679-2
chr10	99782639	99794348	MIR3157
chr10	99788563	99789410	PLCE1-AS1
chr10	99875576	99914082	ARHGAP19-SLIT1
chr10	100105753	100140151	SPCS2P2
chr10	100114416	100115223	MARK2P16
chr10	100143064	100143995	RPAP2P1
chr10	100150093	100188334	SMARCE1P7
chr10	100190035	100190747	NAPGP1
chr10	100232297	100267680	AGAP11
chr10	100373512	100388360	ADIRF-AS1
chr10	100505627	100529871	SFTPD-AS1
chr10	100907173	100907280	RN7SL733P
chr10	100911102	100912739	MIR6507
chr10	101060028	101061005	BEND3P3
chr10	101311017	101311505	LINC01374
chr10	101610663	101626899	BMS1P21
chr10	101622858	101622965	CYP2C23P
chr10	101704651	101708401	MIR3158-2
chr10	101770129	101780369	MTND5P42
chr10	101781324	101783413	MIR4679-1
chr10	101784442	101818418	MIR4678
chr10	101825973	101839872	MIR1287
chr10	102085475	102085730	CERNA2
chr10	102089967	102090062	ZRANB1
chr10	102107559	102114946	ZDHHC6
chr10	102132993	102150331	ADRB1
chr10	102152175	102163866	PSD
chr10	102226327	102229589	OAT
chr10	102230185	102232083	SLK
chr10	102245531	102382899	COL17A1
chr10	102394109	102396298	GSTO2
chr10	102402616	102419727	FGFR2
chr10	102419188	102422149	INPP5A
chr10	102423244	102424304	NT5C2
chr10	102436511	102436584	NFKB2
chr10	102449816	102451759	DHX32
chr10	102449836	102451543	IKZF5
chr10	102461394	102477045	TDRD1
chr10	102461880	102502709	ABLIM1
chr10	102483038	102483559	ATRNL1
chr10	102503986	102633535	RAB11FIP2
chr10	102572756	102573225	EIF3A
chr10	102591523	102591630	SEC23IP
chr10	102642309	102660680	ATE1
chr10	102642791	102644140	NSMCE4A
chr10	102673730	102714407	PLEKHA1
chr10	102714537	102729390	PITX3
chr10	102743900	102813514	GBF1
chr10	102803928	102804031	FBXL15
chr10	102830530	102837472	CUEDC2
chr10	102838010	102845473	SUFU
chr10	102845594	102845950	LHPP
chr10	102845760	102854513	EDRF1
chr10	102854222	102864961	BCCIP
chr10	102854271	102901899	NEURL1
chr10	102868420	102868519	SH3PXD2A
chr10	102869515	102901894	STN1
chr10	102887873	102888188	EBF3
chr10	102914584	102915404	GLRX3
chr10	102918292	103090221	SORCS1
chr10	103027335	103027498	XPNPEP1
chr10	103088016	103174982	SMC3
chr10	103125016	103125416	SHOC2
chr10	103175553	103176094	TECTB
chr10	103215708	103216800	ELOVL3
chr10	103245886	103248016	GPAM
chr10	103277162	103290351	MXI1
chr10	103302795	103351079	SMNDC1
chr10	103312435	103312568	C10orf88
chr10	103367966	103389065	PRLHR
chr10	103389040	103396492	FAM45A
chr10	103394252	103394401	WDR11
chr10	103396625	103446281	CFAP58
chr10	103446785	103452402	C10orf95
chr10	103450195	103450852	CPXM2
chr10	103452845	103462695	ECHS1
chr10	103453386	103458888	TUBGCP2
chr10	103472803	103479240	CALY
chr10	103479602	103517393	CYP2E1
chr10	103493978	103592552	PTPRE
chr10	103549074	103550964	ACTR1A
chr10	103594026	103855543	MFSD13A
chr10	103608618	103610050	BTBD16
chr10	103673157	103673265	CUZD1
chr10	103745965	103755423	TACC2
chr10	103877373	103879761	DUSP5
chr10	103882541	103918205	CALHM2
chr10	103967200	104029233	ARL3
chr10	103974514	103974814	ADD3
chr10	104031285	104080673	HABP2
chr10	104048088	104048186	VAX1
chr10	104122057	104123363	PLEKHS1
chr10	104129887	104232362	TCF7L2
chr10	104218788	104218883	MKI67
chr10	104235355	104259798	CYP17A1
chr10	104268335	104268405	INA
chr10	104268872	104299417	FUOM
chr10	104309697	104333905	LRRC27
chr10	104312140	104313881	MTG1
chr10	104323368	104327004	NKX6-2
chr10	104351590	104353575	PAOX
chr10	104353763	104455090	GSTO1
chr10	104474938	104480274	TAF5
chr10	104566971	104624795	PPRC1
chr10	104641100	105265235	ITPRIP
chr10	104664607	104666200	CNNM2
chr10	105534658	105534765	PDCD11
chr10	105685382	105685865	ADAM12
chr10	105686321	105687051	RGS10
chr10	105808774	105819197	PDCD4
chr10	106140263	106188722	ADRA2A
chr10	106550105	106551121	DOCK1
chr10	106573662	107164534	VTI1A
chr10	106970020	106970150	FAM160B1
chr10	107461559	107461669	DPYSL4
chr10	107694972	108041104	VENTX
chr10	108296098	108296532	ADAM8
chr10	108547974	108561815	GFRA1
chr10	108710517	108839363	CACUL1
chr10	108848185	108849561	TIAL1
chr10	108940968	108941310	BAG3
chr10	109184933	109185001	BUB3
chr10	109239638	109239746	GPR26
chr10	109528118	109529008	MMP21
chr10	109534654	109534990	C10orf90
chr10	109661813	109662050	PCGF6
chr10	109680441	109681041	SFR1
chr10	109807650	109808129	SORCS3
chr10	109864765	109915075	SFXN2
chr10	109869857	109869992	SLC18A2
chr10	109940103	109953891	PDZD8
chr10	109996367	110118608	ABRAXAS2
chr10	110139213	110139426	FAM204A
chr10	110207604	110287365	PRDX3
chr10	110207849	110208591	STK32C
chr10	110257063	110257843	CASP7
chr10	110290729	110304951	CCDC186
chr10	110428839	110496187	VWA2
chr10	110450628	110451240	PRAP1
chr10	110497837	110511544	TRUB1
chr10	110550114	110550854	C10orf82
chr10	110567690	110604636	HSPA12A
chr10	110642677	110642785	HTRA1
chr10	110644396	110839469	NOLC1
chr10	110756455	110756723	WBP1L
chr10	110761141	110761242	BORCS7
chr10	110869742	110871594	MIR202HG
chr10	110869867	110872233	AFAP1L2
chr10	110871794	110900005	EMX2
chr10	110898089	110898155	MGMT
chr10	110898729	110919274	TRIM8
chr10	110907482	110908182	SYCE1
chr10	110910595	110912244	UTF1
chr10	110919546	111013667	KNDC1
chr10	110936621	110937233	CFAP46
chr10	110988925	110989013	PWWP2B
chr10	111077162	111080907	ATP5MD
chr10	111104955	111105248	TEX36
chr10	111322777	111323397	CTBP2
chr10	111349938	111352103	PPP2R2D
chr10	111498190	111498941	PNLIP
chr10	112149863	112183763	BNIP3
chr10	112283399	112304684	DMBT1P1
chr10	112299611	112299688	TCERG1L
chr10	112299611	112299690	LINC01561
chr10	112308180	112356574	CASC2
chr10	112374017	112428376	PSTK
chr10	112395812	112409458	C10orf91
chr10	112424427	112446917	NACAP2
chr10	112446997	112450726	CLRN3
chr10	112548631	112548872	CHST15
chr10	112634169	112634254	CCDC172
chr10	112671811	112677819	CALHM3
chr10	112810030	112821838	C10orf120
chr10	112823489	112827726	SFXN4
chr10	112831168	112832454	CALHM1
chr10	112888734	112906111	FOXI2
chr10	112950249	113167678	KCNK18
chr10	112950645	112951875	PNLIPRP1
chr10	112987475	112987865	SHTN1
chr10	113353424	113353484	DMBT1
chr10	113482615	113483113	ENO4
chr10	113550836	113589602	JAKMIP3
chr10	113588715	113664046	NANOS1
chr10	113679161	113730907	HMX3
chr10	113710680	113719332	UROS
chr10	113751453	113782432	HMX2
chr10	113777992	113778054	INSYN2
chr10	113820458	113820590	LINC01164
chr10	113834724	113854100	FAM53B
chr10	113854660	113917194	ACADSB
chr10	114044055	114046908	NHLRC2
chr10	114109855	114118700	ACSL5
chr10	114111413	114111517	ADGRA1
chr10	114117146	114117551	CFAP43
chr10	114120861	114174220	MCMBP
chr10	114168155	114168280	NRAP
chr10	114174104	114174179	ZNF511
chr10	114179269	114231727	LDB1
chr10	114239329	114289992	INPP5F
chr10	114246073	114246714	GRK5
chr10	114280724	114281258	DCLRE1A
chr10	114423769	114424067	RNA5SP327
chr10	114431112	114526931	RNA5SP326
chr10	114501996	114502347	RNU6-839P
chr10	114690142	114690634	RNA5SP325
chr10	114764787	114779903	RNU6-1090P
chr10	114821743	114864717	RNU6-728P
chr10	114900721	114901366	MIR146B
chr10	114969459	114969568	PDCD4-AS1
chr10	114994656	114996593	SPRN
chr10	115093364	115171369	FANK1
chr10	115123481	115218819	EEF1AKMT2
chr10	115819841	115820487	FAM24A
chr10	116056924	116272282	PLPP4
chr10	116274269	116281071	PNLIPRP3
chr10	116324427	116380029	RBM20
chr10	116409255	116409475	ADD3-AS1
chr10	116427866	116477957	SNRPGP6
chr10	116439467	116440044	RNU6-43P
chr10	116538182	116538276	RNU6-463P
chr10	116545930	116567855	SNORA19
chr10	116590384	116594350	MIR609
chr10	116620952	116645143	RNU11-3P
chr10	116670102	116672739	PFN1P11
chr10	116671191	116742574	RPL23AP60
chr10	116749904	116751261	SAR1AP2
chr10	116849511	116882527	FAM24B
chr10	117023673	117023851	YWHAZP5
chr10	117128520	117138301	MARCKSL1P1
chr10	117158655	117169059	YBX2P1
chr10	117167677	117167774	RARRES2P2
chr10	117196167	117196654	LDHAP5
chr10	117239599	117241923	SCART1
chr10	117241072	117279430	NPS
chr10	117267115	117268668	ALDOAP2
chr10	117277273	117375467	MRPS21P6
chr10	117425193	117490419	BBIP1
chr10	117473214	117477173	AS3MT
chr10	117542443	117549546	NPM1P31
chr10	117562083	117572457	RPL23AP59
chr10	117735312	117736407	TAF9BP2
chr10	117825902	117830518	RPL21P16
chr10	118004915	118046603	MIR548E
chr10	118017486	118045810	RN7SKP278
chr10	118297929	118342320	RNU2-42P
chr10	118357107	118359203	RNA5SP328
chr10	118572870	118573620	RN7SKP167
chr10	118674166	118726385	LINC02661
chr10	119003535	119003884	RPS15AP5
chr10	119029715	119033732	EDRF1-DT
chr10	119033669	119080804	LINC02667
chr10	119060982	119061111	MAPKAPK5P1
chr10	119093139	119093341	LINC01167
chr10	119104085	119105643	RPL21P91
chr10	119167702	119178833	TOMM22P5
chr10	119212856	119213146	LINC02620
chr10	119330232	119335957	FRG2B
chr10	119499827	119536533	SORCS3-AS1
chr10	119562100	119562530	RPL15P13
chr10	119621067	119621880	UBE2V1P5
chr10	119651369	119677819	SNRPGP12
chr10	119683126	119683823	ATE1-AS1
chr10	119818865	119819133	HMGB3P8
chr10	119829403	119872754	LINC01153
chr10	119892710	119944658	WDR11-AS1
chr10	120069979	120070159	RPS8P4
chr10	120354700	120355183	RPS15AP30
chr10	120434982	120440376	RPS26P39
chr10	120761811	120776884	PPIAP19
chr10	120819306	120824994	RPL5P27
chr10	120851174	120909524	ITPRIP-AS1
chr10	120984965	120985596	GRK5-IT1
chr10	121133089	121133723	RPL23AP58
chr10	121178699	121185966	LINC01165
chr10	121410915	121411200	ST13P13
chr10	121615424	121615839	RPS10P18
chr10	121713606	121713994	LINC02627
chr10	121736302	121739730	NKX1-2
chr10	121928311	121951965	LINC02624
chr10	121949411	121949487	EMX2OS
chr10	121956781	121957098	LINC01435
chr10	121957087	121975217	PPIAP39
chr10	121965763	121967700	TCERG1L-AS1
chr10	121989173	122052697	LINC02641
chr10	122017981	122019160	AURKAP2
chr10	122145105	122155176	BANF1P2
chr10	122271305	122338162	CLUHP5
chr10	122345689	122345793	RPS6P15
chr10	122435923	122461383	CFAP58-DT
chr10	122458550	122514894	PNLIPP1
chr10	122560664	122643736	LINC00867
chr10	122832154	122846175	PHB2P1
chr10	122879680	122898615	TXNP1
chr10	122910700	122913111	LINC01166
